dataset,model,group_column,group_value,n,errors,error_rate,mean_af_abraom,mean_score
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SLC7A6,1,1,1.0,0.02818099968135357,0.7098243832588196
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SLC9A6,14,1,0.07142857142857142,0.04015478491783142,0.36447122373751234
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SLURP1,3,0,0.0,0.18787367641925812,0.4283907910188039
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SMARCA4,64,2,0.03125,0.12961775064468384,0.25475948117673397
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SMARCE1,10,0,0.0,0.10064029693603516,0.17315032333135605
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SNAP29,19,0,0.0,0.22097843885421753,0.2926759515938006
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SNCB,6,1,0.16666666666666666,0.41073882579803467,0.3389210452636083
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SNED1,4,3,0.75,0.04035025089979172,0.6941139698028564
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SNRPN,3,0,0.0,0.091410331428051,0.49615241090456647
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SOS1,33,2,0.06060606060606061,0.4308268129825592,0.2607260357701417
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SOX18,6,0,0.0,0.05068783462047577,0.4044192185004552
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SPAG17,2,1,0.5,0.027753999456763268,0.6548968851566315
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SPRED1,31,1,0.03225806451612903,0.5586422681808472,0.29453346277436904
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SPRY4,3,0,0.0,0.25661835074424744,0.4014853636423747
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SPTB,60,6,0.1,0.23834525048732758,0.358274008333683
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SREBF2,30,4,0.13333333333333333,0.08750942349433899,0.3377379554013411
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SRRM2,5,4,0.8,0.2755763828754425,0.6076932072639465
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SSTR4,2,0,0.0,0.015584999695420265,0.47721192240715027
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ST14,33,4,0.12121212121212122,0.45164158940315247,0.34870826701323193
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,STAT5A,2,2,1.0,0.015157999470829964,0.6775164008140564
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,STING1,9,5,0.5555555555555556,0.2803577780723572,0.528649530476994
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,STS,12,0,0.0,0.17755115032196045,0.25158082445462543
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,STUB1,10,0,0.0,0.134177103638649,0.34101904183626175
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SUCLG1,20,1,0.05,0.2196839302778244,0.31857038736343385
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SUFU,34,1,0.029411764705882353,0.2851508557796478,0.3092111037934528
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SULT1C3,2,2,1.0,0.014090500771999359,0.6433112621307373
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SUMO1,4,1,0.25,0.5788851976394653,0.4155588410794735
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,SZT2,48,8,0.16666666666666666,0.17804138362407684,0.3806014054765304
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TACO1,10,1,0.1,0.02638779953122139,0.2892664298415184
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TAF6,13,1,0.07692307692307693,0.3055572211742401,0.3314854777776278
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TAPBP,7,2,0.2857142857142857,0.24466273188591003,0.5979540007455009
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TARS1,4,0,0.0,0.26142174005508423,0.3962749093770981
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TAS1R3,2,0,0.0,0.033731501549482346,0.5199706554412842
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TBC1D2,3,3,1.0,0.013236667029559612,0.6812056303024292
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TBC1D4,40,6,0.15,0.4602690637111664,0.35270285345613955
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TBC1D8B,17,3,0.17647058823529413,0.05411076545715332,0.3643970840117511
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TBX22,7,2,0.2857142857142857,0.13784299790859222,0.41495609283447266
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TCF7L1,8,0,0.0,0.5367951393127441,0.18763019889593124
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TCTN1,19,1,0.05263157894736842,0.07355668395757675,0.265676601152671
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TERF2,11,1,0.09090909090909091,0.10569845885038376,0.3278363360600038
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TFAM,17,1,0.058823529411764705,0.19144012033939362,0.36734375883551207
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TIA1,20,0,0.0,0.23163369297981262,0.24307670965790748
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TICRR,1,1,1.0,0.01195599976927042,0.6460136771202087
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TLR8,5,1,0.2,0.40151000022888184,0.5621735513210296
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TMC1,41,5,0.12195121951219512,0.15638521313667297,0.3192017350981875
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TMC6,55,5,0.09090909090909091,0.22573277354240417,0.28973441584543747
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TMC8,38,6,0.15789473684210525,0.19079336524009705,0.32060242169781733
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TMEM126A,8,0,0.0,0.13706213235855103,0.27198913879692554
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TMEM50B,3,0,0.0,0.5656033158302307,0.25957081466913223
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TMT1B,2,2,1.0,0.020068500190973282,0.7405633330345154
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TNFRSF10D,2,2,1.0,0.32813799381256104,0.6612852811813354
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TNFRSF13C,4,0,0.0,0.15672801434993744,0.2357461079955101
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TNFRSF4,7,1,0.14285714285714285,0.07956214249134064,0.3973049500158855
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TNNT2,45,4,0.08888888888888889,0.20085252821445465,0.2658610479699241
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TNR,5,0,0.0,0.3015373945236206,0.4355067849159241
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TONSL,17,3,0.17647058823529413,0.43454572558403015,0.4670409595265108
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TOP2B,16,0,0.0,0.07973955571651459,0.4124679444357753
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TRAF3IP2,5,2,0.4,0.36682063341140747,0.46860595643520353
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TRAPPC2,11,1,0.09090909090909091,0.33874383568763733,0.2923072630708868
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TRIM44,2,0,0.0,0.11549949645996094,0.4101356416940689
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TRMT10C,2,0,0.0,0.08368899673223495,0.48458534479141235
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TRMT13,2,0,0.0,0.7805290222167969,0.44156621396541595
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TRRAP,59,5,0.0847457627118644,0.21758747100830078,0.3097187485230171
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TSC2,57,5,0.08771929824561403,0.08129776269197464,0.303283268945259
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TSPYL2,1,1,1.0,0.012004000134766102,0.8354835510253906
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TTC7A,98,1,0.01020408163265306,0.15172041952610016,0.248525755289866
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TTL,1,1,1.0,0.3795900046825409,0.6513549089431763
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TUBB1,9,4,0.4444444444444444,0.16657167673110962,0.5432507445414861
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TUBB3,15,0,0.0,0.19374200701713562,0.2820088863372803
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,TXNDC2,3,0,0.0,0.09925732761621475,0.3678081731001536
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UBA5,3,1,0.3333333333333333,0.1939936727285385,0.4522867699464162
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UBC,8,0,0.0,0.26696860790252686,0.49315908551216125
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UBE4B,3,2,0.6666666666666666,0.01323699951171875,0.6181522806485494
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UBXN4,1,1,1.0,0.2587530016899109,0.6566582322120667
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UGP2,3,1,0.3333333333333333,0.32408198714256287,0.5327948778867722
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UGT1A,33,10,0.30303030303030304,0.23715803027153015,0.46446976923581323
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ULK3,1,1,1.0,0.01750599965453148,0.8175744414329529
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UNK,2,0,0.0,0.013663500547409058,0.4281213879585266
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UQCRC2,13,3,0.23076923076923078,0.18215861916542053,0.41445620357990265
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UQCRQ,11,0,0.0,0.18441900610923767,0.3132895136421377
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,USP3,2,1,0.5,0.016865499317646027,0.5603699088096619
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,UTP4,2,0,0.0,0.038855500519275665,0.5068436414003372
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VCP,20,1,0.05,0.22826656699180603,0.2497406281530857
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VEGFB,1,1,1.0,0.20068299770355225,0.8887587189674377
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VIM,18,4,0.2222222222222222,0.12301928550004959,0.3689010871781243
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VLDLR,42,1,0.023809523809523808,0.17877613008022308,0.32714824272053583
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VPS13D,38,9,0.23684210526315788,0.06755424290895462,0.3843779312936883
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VPS54,6,3,0.5,0.051238495856523514,0.5513694236675898
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VSX1,9,0,0.0,0.07382110506296158,0.40090521838929916
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,VWF,117,20,0.17094017094017094,0.2585415244102478,0.3742725384286326
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,WDR81,24,2,0.08333333333333333,0.19728510081768036,0.43840526044368744
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,WNK4,19,3,0.15789473684210525,0.04110289365053177,0.35367570895897715
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,XIRP2,6,4,0.6666666666666666,0.013812665827572346,0.6003739585479101
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,XK,3,0,0.0,0.061934664845466614,0.45578370491663617
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,YWHAZ,2,0,0.0,0.032451000064611435,0.5392205119132996
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZBP1,2,1,0.5,0.01451750099658966,0.6093984693288803
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZEB2,14,1,0.07142857142857142,0.20764684677124023,0.31124960844005856
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZFPM2,17,4,0.23529411764705882,0.18712007999420166,0.4337402503280079
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNF107,3,0,0.0,0.021918663755059242,0.49077309171358746
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNF114,2,1,0.5,0.01686600036919117,0.5246472060680389
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNF268,1,1,1.0,0.16140100359916687,0.6959583163261414
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNF365,17,2,0.11764705882352941,0.35211220383644104,0.3747374564409256
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNF804B,2,0,0.0,0.014517499133944511,0.5784409046173096
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNF99,2,0,0.0,0.06302399933338165,0.5317056477069855
abraom_common_benign,M7_dynamic_scrambled,GeneSymbol,ZNRF1,6,0,0.0,0.5551521182060242,0.26051521052916843
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0,0.001]",844,96,0.11374407582938388,0.1609479784965515,0.34344511563885266
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0.001,0.005]",2846,338,0.11876317638791287,0.1421542912721634,0.3513591274519622
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0.005,0.01]",2691,361,0.13415087328130806,0.141580730676651,0.35273898751462807
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0.01,0.05]",5172,505,0.09764114462490332,0.2810513377189636,0.32299977243638095
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0.05,0.1]",473,37,0.07822410147991543,0.4125422239303589,0.3145897908108683
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0.1,0.5]",68,8,0.11764705882352941,0.3216346204280853,0.3239143478738911
abraom_common_benign,M7_dynamic_scrambled,specificity_bin,"(0.5,1]",4,0,0.0,0.4401949942111969,0.2998524382710457
abraom_common_benign,M7_dynamic_scrambled,variant_type,SNV,12099,1345,0.11116621208364327,0.2144612818956375,0.3373733329090888
abraom_common_benign,M7_dynamic_scrambled,clinvar_regional_cohort,brazilian,53,27,0.5094339622641509,0.41791608929634094,0.5997950327846239
abraom_common_benign,M7_dynamic_scrambled,clinvar_regional_cohort,mixed,5,2,0.4,0.43536439538002014,0.5150947213172913
abraom_common_benign,M7_dynamic_scrambled,clinvar_regional_cohort,non_brazilian,493,68,0.13793103448275862,0.23660466074943542,0.3487960654206982
abraom_common_benign,M7_dynamic_scrambled,clinvar_regional_cohort,unknown,11548,1248,0.1080706615864219,0.21248653531074524,0.33560433705147985
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ABCC1,5,0,0.0,0.01383460033684969,0.2942783107013333
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ABCC11,2,0,0.0,0.10076849907636642,0.27192240522650357
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ABCD4,76,4,0.05263157894736842,0.11982375383377075,0.2150203644275608
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ABHD5,26,0,0.0,0.08010919392108917,0.24593362987558304
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ACADSB,40,0,0.0,0.26054686307907104,0.20851414855321426
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ACAT1,28,0,0.0,0.2880208194255829,0.18678706445341445
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ACP5,11,1,0.09090909090909091,0.14845353364944458,0.23897020398942168
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADAM17,41,1,0.024390243902439025,0.33315110206604004,0.1822080614168999
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADAMTS10,44,5,0.11363636363636363,0.12404150515794754,0.2256810942501012
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADAMTS15,2,2,1.0,0.014517500065267086,0.36946965855320557
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADAMTS3,5,1,0.2,0.3409906029701233,0.28921102655883235
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADAMTS9,74,4,0.05405405405405406,0.25585755705833435,0.19621083053569782
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADAMTSL3,73,2,0.0273972602739726,0.24390068650245667,0.19440153807867913
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADCY9,3,1,0.3333333333333333,0.011671334505081177,0.38159596804104057
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADGRE1,2,1,0.5,0.01216949988156557,0.34326959167771764
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADGRV1,245,6,0.024489795918367346,0.22892138361930847,0.20215864044051263
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ADPRHL1,2,0,0.0,0.012600000016391277,0.2867681188576126
abraom_common_benign,M5_v2_calibrated,GeneSymbol,AEBP1,24,4,0.16666666666666666,0.208754301071167,0.22875984918406536
abraom_common_benign,M5_v2_calibrated,GeneSymbol,AFAP1L2,5,2,0.4,0.015115399844944477,0.3590990502363093
abraom_common_benign,M5_v2_calibrated,GeneSymbol,AGPS,44,2,0.045454545454545456,0.3381374180316925,0.19880479701346088
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ALG11,7,1,0.14285714285714285,0.11827514320611954,0.2708947984095373
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ALG14,6,0,0.0,0.12980866432189941,0.18636444177860412
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ALMS1,60,4,0.06666666666666667,0.16031184792518616,0.23502967064252947
abraom_common_benign,M5_v2_calibrated,GeneSymbol,AMH,10,0,0.0,0.43868488073349,0.2266714407274622
abraom_common_benign,M5_v2_calibrated,GeneSymbol,AMY2A,2,1,0.5,0.2528094947338104,0.2918256293820044
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ANKDD1B,3,1,0.3333333333333333,0.024338334798812866,0.34655863957288635
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ANKRD26,97,6,0.061855670103092786,0.15458467602729797,0.2111639670192834
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ANKRD6,1,1,1.0,0.01195599976927042,0.4697635082239023
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ANTXR1,46,0,0.0,0.21210594475269318,0.18832487399292863
abraom_common_benign,M5_v2_calibrated,GeneSymbol,AP4S1,16,0,0.0,0.3727574348449707,0.15993845756311625
abraom_common_benign,M5_v2_calibrated,GeneSymbol,APBB1,1,1,1.0,0.01537100039422512,0.5358271406714625
abraom_common_benign,M5_v2_calibrated,GeneSymbol,APOE,4,0,0.0,0.18862375617027283,0.19210569752477347
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ARFGEF1,5,2,0.4,0.01733579859137535,0.3372011206886154
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ARHGAP21,2,1,0.5,0.24527950584888458,0.2999510090095799
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ARHGAP4,4,0,0.0,0.1696239858865738,0.23592350629997094
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ARHGEF2,4,0,0.0,0.7791417837142944,0.14745374376206827
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ARSG,22,1,0.045454545454545456,0.15674254298210144,0.21102340755611618
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ASPA,11,0,0.0,0.2657791078090668,0.16156390471992002
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ASXL2,2,0,0.0,0.05657549947500229,0.2996918570096605
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATG2A,2,1,0.5,0.01814649999141693,0.34543706277083897
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATOH7,4,0,0.0,0.2206445038318634,0.23155743675236162
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATP1A1,28,0,0.0,0.06213453784584999,0.19377972873395152
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATP5F1D,2,0,0.0,0.09030750393867493,0.20010805922187208
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATP5F1E,4,0,0.0,0.2475450038909912,0.20202936242768865
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATP6AP2,17,0,0.0,0.15336476266384125,0.22280995511467502
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATP6V0D2,19,1,0.05263157894736842,0.18236368894577026,0.19103263779532934
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATP7A,13,1,0.07692307692307693,0.18816854059696198,0.2182490750223969
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATRIP,7,1,0.14285714285714285,0.03910600021481514,0.2514027418960394
abraom_common_benign,M5_v2_calibrated,GeneSymbol,ATRN,13,2,0.15384615384615385,0.21901068091392517,0.25514751648128714
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BBX,1,1,1.0,0.013237000443041325,0.41774643502759523
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BFSP1,36,1,0.027777777777777776,0.2117396742105484,0.1994398686713298
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BICRA,6,0,0.0,0.5516653060913086,0.2063580994792563
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BIN1,74,0,0.0,0.1667533665895462,0.1906402743921175
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BLK,64,1,0.015625,0.2967507541179657,0.19192087935188798
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BLM,41,0,0.0,0.1568494439125061,0.18473611349978947
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BMP15,6,1,0.16666666666666666,0.06942550092935562,0.26590517215542026
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BMP7,23,0,0.0,0.19000175595283508,0.2122507751909959
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BMP8B,4,0,0.0,0.10600874572992325,0.2817171186137035
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BSN,3,1,0.3333333333333333,0.37532031536102295,0.29513427849759327
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BTK,23,1,0.043478260869565216,0.19243530929088593,0.1918279000611828
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BTN1A1,1,1,1.0,0.013663999736309052,0.4517270634324368
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BTNL8,1,1,1.0,0.020591000095009804,0.5348554787130712
abraom_common_benign,M5_v2_calibrated,GeneSymbol,BUB1,3,0,0.0,0.04483333230018616,0.2678942138038336
